message,compound,neg,neu,pos
"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",-0.25,0.08,0.871,0.05
"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",-0.5574,0.11,0.83,0.06
Reverse is cheating. That is not mathematics.,-0.5574,0.375,0.625,0.0
How do you plan to manage that,0.0,0.0,1.0,0.0
"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off",-0.296,0.099,0.901,0.0
Sorry for the delay. Yes masters,0.0258,0.387,0.323,0.29
Call me when u finish then i come n pick u.,0.0,0.0,1.0,0.0
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0.872,0.0,0.657,0.343
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",-0.8688,0.249,0.664,0.087
"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0.3384,0.0,0.888,0.112
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0.0,0.0,1.0,0.0
"fyi I'm at usf now, swing by the room whenever",0.2023,0.0,0.833,0.167
i can call in  &lt;#&gt;  min if thats ok,0.296,0.0,0.761,0.239
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0.9463,0.0,0.355,0.645
ÌÏ no home work to do meh... ,-0.296,0.268,0.732,0.0
Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0.4767,0.0,0.807,0.193
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,-0.5106,0.171,0.829,0.0
How's ur paper?,0.0,0.0,1.0,0.0
Got smaller capacity one? Quite ex...,0.0,0.0,1.0,0.0
Im good! I have been thinking about you...,0.4926,0.0,0.653,0.347
:-) :-),0.5574,0.0,0.0,1.0
Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0.296,0.0,0.916,0.084
I am going to sleep. I am tired of travel.,-0.4404,0.293,0.707,0.0
"Haha, just what I was thinkin",0.4588,0.0,0.571,0.429
Yup but it's not giving me problems now so mayb i'll jus leave it...,0.0085,0.217,0.62,0.163
Lol no. Just trying to make your day a little more interesting,0.513,0.14,0.509,0.351
"How long before you get reply, just defer admission til next semester",-0.296,0.167,0.833,0.0
"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",0.4404,0.0,0.879,0.121
Po de :-):):-):-):-). No need job aha.,-0.7003,0.537,0.463,0.0
Rats. Hey did u ever vote for the next themes?,0.0,0.0,1.0,0.0
I hope your pee burns tonite.,0.4404,0.0,0.58,0.42
"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0.743,0.0,0.769,0.231
Yay can't wait to party together!,0.3472,0.227,0.402,0.371
....photoshop makes my computer shut down.,0.0,0.0,1.0,0.0
All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,0.5994,0.184,0.487,0.33
That's one of the issues but california is okay. No snow so its manageable,-0.1154,0.163,0.7,0.137
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",0.0,0.0,1.0,0.0
"Awesome, that gonna be soon or later tonight?",0.6249,0.0,0.631,0.369
I need details about that online job.,0.0,0.0,1.0,0.0
Missing you too.pray inshah allah,-0.296,0.355,0.645,0.0
Pls help me tell Ashley that i cant find her number oh,0.4172,0.092,0.605,0.303
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0.1779,0.0,0.866,0.134
S.this will increase the chance of winning.,0.7717,0.0,0.342,0.658
either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,0.6041,0.0,0.709,0.291
Maybe you should find something else to do instead???,0.0,0.0,1.0,0.0
Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0.4404,0.094,0.692,0.214
I liked your new house,0.4215,0.0,0.517,0.483
I'm fine. Hope you are also,0.5719,0.0,0.46,0.54
"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",-0.1027,0.06,0.94,0.0
Same to u...,0.0,0.0,1.0,0.0
yes baby! I need to stretch open your pussy!,0.508,0.0,0.681,0.319
Thanks  and ! Or bomb and date as my phone wanted to say! ,-0.2225,0.227,0.599,0.174
Ok...,0.0,0.0,1.0,0.0
"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",0.0,0.0,1.0,0.0
"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",0.1531,0.147,0.667,0.187
Nokia phone is lovly..,0.0,0.0,1.0,0.0
Sorry da..today i wont come to play..i have driving clas..,-0.0772,0.14,0.86,0.0
I'm really sorry I lit your hair on fire,-0.4576,0.4,0.6,0.0
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",-0.6751,0.075,0.925,0.0
Okey dokey swashbuckling stuff what oh.,0.0,0.0,1.0,0.0
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0.0,0.0,1.0,0.0
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,0.2023,0.159,0.625,0.216
Dip's cell dead. So i m coming with him. U better respond else we shall come back.,-0.34,0.224,0.625,0.151
Well. You know what i mean. Texting,0.2732,0.0,0.704,0.296
Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...,0.5719,0.0,0.778,0.222
Lol! Oops sorry! Have fun. ,0.7494,0.13,0.2,0.669
Wat happened to the cruise thing,0.0,0.0,1.0,0.0
"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0.0,0.0,1.0,0.0
The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,0.8655,0.0,0.662,0.338
Yeah just open chat and click friend lists. Then make the list. Easy as pie,0.8074,0.0,0.591,0.409
alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,-0.4767,0.186,0.724,0.09
When/where do I pick you up,0.0,0.0,1.0,0.0
As usual u can call me ard 10 smth.,0.0,0.0,1.0,0.0
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0.7239,0.145,0.554,0.301
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,0.0,0.0,1.0,0.0
Poor girl can't go one day lmao,0.2023,0.258,0.417,0.325
Or just do that 6times,0.0,0.0,1.0,0.0
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0.0,0.038,0.925,0.038
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",-0.508,0.07,0.93,0.0
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0.8658,0.0,0.724,0.276
Its worse if if uses half way then stops. Its better for him to complete it.,-0.2023,0.228,0.631,0.141
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,-0.4939,0.113,0.887,0.0
Send me the new number,0.0772,0.0,0.755,0.245
Convey my regards to him,0.0,0.0,1.0,0.0
2 and half years i missed your friendship:-),-0.296,0.306,0.694,0.0
I cant pick the phone right now. Pls send a message,0.0772,0.0,0.86,0.14
Oh for fuck's sake she's in like tallahassee,0.3612,0.0,0.737,0.263
"Haha, that was the first person I was gonna ask",0.4588,0.0,0.727,0.273
Taka lor. Wat time u wan 2 come n look 4 us?,0.0,0.0,1.0,0.0
"\I;m reaching in another 2 stops.\""""",0.2023,0.0,0.69,0.31
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.5362,0.114,0.81,0.075
Will you come online today night,0.0,0.0,1.0,0.0
Then anything special?,0.4019,0.0,0.426,0.574
"I'm in solihull, | do you want anything?",0.0772,0.0,0.822,0.178
Will do. Have a good day,0.4404,0.0,0.58,0.42
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,-0.6808,0.248,0.752,0.0
Love that holiday Monday feeling even if I have to go to the dentists in an hour,0.8126,0.0,0.607,0.393
I am on the way to tirupur.,0.0,0.0,1.0,0.0
You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,-0.34,0.144,0.742,0.114
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,0.0,0.0,1.0,0.0
"Just dropped em off, omw back now",0.0,0.0,1.0,0.0
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0.0,0.0,1.0,0.0
Re your call; You didn't see my facebook huh?,0.0,0.0,1.0,0.0
"G says you never answer your texts, confirm/deny",0.0,0.0,1.0,0.0
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0.5362,0.0,0.886,0.114
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,-0.4628,0.183,0.745,0.072
Oh yah... We never cancel leh... Haha ,-0.1877,0.269,0.542,0.189
We can go 4 e normal pilates after our intro...  ,0.0,0.0,1.0,0.0
Ok... Let u noe when i leave my house.,-0.0516,0.167,0.833,0.0
"Oh yes, why is it like torture watching england?",0.0772,0.258,0.397,0.344
Wanna do some art?! :D,0.6514,0.0,0.48,0.52
Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!,-0.6696,0.209,0.791,0.0
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0.899,0.0,0.711,0.289
Match started.india  &lt;#&gt;  for 2,0.0,0.0,1.0,0.0
Once free call me sir.,0.5106,0.0,0.548,0.452
Hey do you want anything to buy:),0.0772,0.0,0.822,0.178
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0.0,0.0,1.0,0.0
K..k.:)congratulation ..,0.0,0.0,1.0,0.0
G wants to know where the fuck you are,-0.5423,0.333,0.667,0.0
No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0.75,0.132,0.535,0.333
Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0.0772,0.0,0.92,0.08
ÌÏ go home liao? Ask dad to pick me up at 6...,0.0,0.0,1.0,0.0
Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0.504,0.0,0.821,0.179
"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0.0,0.0,1.0,0.0
Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,0.0,0.0,1.0,0.0
Wrong phone! This phone! I answer this one but assume the other is people i don't well,-0.5934,0.272,0.728,0.0
"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",-0.1867,0.095,0.844,0.061
I'm already back home so no probably not,-0.4341,0.291,0.709,0.0
I am in bus on the way to calicut,0.0,0.0,1.0,0.0
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,-0.2003,0.089,0.846,0.065
hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,-0.4404,0.094,0.906,0.0
I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0.8217,0.088,0.535,0.377
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0.0,0.0,1.0,0.0
Doing my masters. When will you buy a bb cos i have for sale and how's bf,0.0,0.0,1.0,0.0
"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0.1869,0.134,0.67,0.196
I'm vivek:)i got call from your number.,0.0772,0.0,0.822,0.178
Why didn't u call on your lunch?,0.0,0.0,1.0,0.0
"What i mean was i left too early to check, cos i'm working a 9-6.",0.0,0.0,1.0,0.0
I want  &lt;#&gt;  rs da:)do you have it?,0.0772,0.0,0.822,0.178
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0.4019,0.135,0.663,0.201
Yup ok...,0.0,0.0,1.0,0.0
I want to see your pretty pussy...,0.5423,0.0,0.471,0.529
"A few people are at the game, I'm at the mall with iouri and kaila",0.0,0.0,1.0,0.0
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0.8395,0.0,0.742,0.258
I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0.4404,0.0,0.86,0.14
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0.0,0.0,1.0,0.0
Hey come online! Use msn... We are all there,0.0,0.0,1.0,0.0
I'm fine. Hope you are good. Do take care.,0.8689,0.0,0.316,0.684
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,-0.2901,0.16,0.762,0.078
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,-0.5794,0.294,0.706,0.0
Yar... I tot u knew dis would happen long ago already.,0.0,0.0,1.0,0.0
You are gorgeous! keep those pix cumming :) thank you!,0.8774,0.0,0.41,0.59
"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",0.0,0.0,1.0,0.0
JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,0.3989,0.0,0.848,0.152
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0.6705,0.0,0.784,0.216
So what u doing today?,0.0,0.0,1.0,0.0
I said its okay. Sorry,0.1531,0.25,0.385,0.365
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,0.3724,0.0,0.733,0.267
Networking job is there.,0.0,0.0,1.0,0.0
Dont let studying stress you out. L8r.,0.3252,0.0,0.72,0.28
That's y u haf 2 keep me busy...,0.0,0.0,1.0,0.0
No rushing. I'm not working. I'm in school so if we rush we go hungry.,-0.296,0.136,0.864,0.0
Which channel:-):-):):-).,0.0,0.0,1.0,0.0
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,0.0,0.0,1.0,0.0
"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx",0.7701,0.0,0.718,0.282
I'm hungry buy smth home...,0.0,0.0,1.0,0.0
\HEY KATE,0.0,0.0,1.0,0.0
My drive can only be read. I need to write,0.0,0.0,1.0,0.0
"Just looked it up and addie goes back Monday, sucks to be her",-0.3612,0.172,0.828,0.0
Happy new year. Hope you are having a good semester,0.8591,0.0,0.387,0.613
Esplanade lor. Where else...,0.0,0.0,1.0,0.0
Can you talk with me..,0.0,0.0,1.0,0.0
"Hmph. Go head, big baller.",0.0,0.0,1.0,0.0
Well its not like you actually called someone a punto. That woulda been worse.,-0.4784,0.301,0.578,0.121
"Nope. Since ayo travelled, he has forgotten his guy",-0.2263,0.192,0.808,0.0
You still around? Looking to pick up later,0.0,0.0,1.0,0.0
